date_scraped,listing_type,expose_url,title,street,zipcode,cold_rent,warm_rent,rooms,square_meter,house_type,floor,year_built,object_condition,heating_type,pets_allowed,has_parking
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/110821535,Neubauwohnung im Travekiez mit Balkon inkl. Tiefgaragenstellplatz!,"Siegfried-Hirschmann-Park 3,","10245 Berlin, Friedrichshain (Friedrichshain)","1808,80","2209,80",3,"90,44",Etagenwohnung,2,2018,Neuwertig,Fernwärme,Nein,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/110851873,NEW / Neubau Nähe Checkpoint Charlie - CHARLIE LIVING,"Zimmerstraße 92,","10969 Berlin, Mitte (Mitte)","2201,16","2457,45",4,"91,72",Etagenwohnung,5 von 7,2018,Erstbezug,Fußbodenheizung,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/110858313,NEW / Neubau Nähe Checkpoint Charlie - CHARLIE LIVING,"Zimmerstraße 92,","10969 Berlin-Mitte, Mitte (Mitte)","1273,92","1393,17",2,"54,97",Etagenwohnung,4 von 7,2018,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/110879838,+++ TOP ausgestatte 3 Zi-Whg- mit Balkon /ERSTBEZUG im exklusiven Neubauensemble+++,"Malmöer Straße 17,","10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1598,1898,3,89,Etagenwohnung,5 von 6,2018,Neuwertig,Zentralheizung,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/110961714,Helle Mietwohnung (Neubau) im Erdgeschoss am Spittelmarkt,"Neue Grünstr. 19,","10179 Berlin, Mitte (Mitte)",1448,1660,3,"78,23",Erdgeschosswohnung,0 von 7,2018,Neuwertig,Zentralheizung,,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/111265948,"*EXKLUSIVES UND EINZIGARTIGES LUXUSPENTHOUSE zw. Monbijoupark, Hackescher Markt und Museumsinsel*","Große-Präsidentenstraße 5,","10178 Berlin, Mitte (Mitte)","2617,35","3117,35",4,"174,49",Penthouse,6 von 6,2007,Saniert,Fernwärme,Nach Vereinbarung,1 Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/111329802,NEW / Neubau Nähe Checkpoint Charlie - CHARLIE LIVING,"Zimmerstraße 92,","10969 Berlin-Mitte, Mitte (Mitte)","1079,24","1193,96",2,"40,29",Etagenwohnung,2 von 7,2018,Erstbezug,Fußbodenheizung,Ja,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/108083932,Stunning 2 bedrooms apartment in Mitte,"köpenickerstrasse 55,","10179 Berlin, Mitte (Mitte)",1400,1400,3,41,,,,Modernisiert,,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/103333837,Studenten & Young Professionals* möblierte Studentenwohnung im STUDIO HOUSE BERLIN,"Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",645,775,1,"27,7",Etagenwohnung,2 von 6,2017,Erstbezug,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/104400756,Alexanderplatz - Bezugsfreie helle möblierte Wohnung,"Wadzeckstraße 12,","10178 Berlin, Mitte (Mitte)",1000,1190,2,45,Etagenwohnung,6 von 10,,,Fernwärme,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/105431070,*Gesamtpreis* teilmöblierte Altbauwohnung im Wedding (Untermiete),,"13353 Berlin, Wedding (Wedding)",400,"596,50","1,5",43,Etagenwohnung,1 von 4,,,Fernwärme,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/106032531,Mein Wohntraum in Berlin-Mitte: 4-Zimmer mit Terrasse im Stadtpalais Varnhagen v. David Chipperfield,"Französische Straße 56-60,","10117 Berlin, Mitte (Mitte)",3315,3925,4,138,Etagenwohnung,2,2016,Neuwertig,Fernwärme,,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/106589903,moderne und hochwertig möblierte 1-Zimmer Studentenwohnung STUDIO HOUSE BERLIN,"Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",530,629,1,"20,5",Etagenwohnung,1 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/106772286,Singleapartment! City-Nähe! - Laminat -modernes Bad ca. 42 m² - 523 € zzgl. Heizung,"Bellermannstraße 81,","13357 Berlin, Wedding (Wedding)",462,523,1,"41,74",Erdgeschosswohnung,0,1875,Modernisiert,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/107216397,Sonnige 2 Zimmer-Wohnung mit Wohnküche am Schäfersee,"Walderseestr. 15,","13407 Berlin, Wedding (Wedding)",670,785,2,67,Etagenwohnung,3 von 4,1900,Saniert,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/107847226,BIRKENSTRAßE! - Gemütliches Singleapartment mitten in Berlin-Tiergarten - ca. 41 m² - 582 € warm,"Birkenstr. 10,","10559 Berlin, Tiergarten (Tiergarten)",479,582,1,"40,95",Etagenwohnung,5,1898,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/108083364,Perfect Apartment in Mitte,"köpenickerstrasse 55,","10179 Berlin, Mitte (Mitte)",1200,1200,2,42,,,,Modernisiert,,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/108083616,Amazing 2 bedrooms apartment in Mitte,"köpenickerstraße 55,","10179 berlin, Mitte (Mitte)",1650,1900,3,62,,,,Modernisiert,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/102766942,"!sonnig, trendy, möblierte 1-Zimmer Studentenwohnung STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",571,670,1,"20,5",Etagenwohnung,3 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/103289484,"Studenten & Young Professionals! modern möbliert, 1-Zimmer Studentenwohnung im STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",571,670,1,"20,5",Etagenwohnung,5 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/103333338,"ganz oben und sonnig, und modern möblierte 1-Zimmer Studentenwohnung STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",593,692,1,"20,5",Etagenwohnung,5 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/103333796,modern möbliertes 1-Zimmer Studio im STUDIO HOUSE BERLIN am Mauerpark,"Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",645,775,1,"27,8",Etagenwohnung,6 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/102748881,"Ganz oben! Einziehen und wohlfühlen, möblierte 1-Zimmer Studentenwohnung im STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",541,640,1,"20,5",Etagenwohnung,5 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/90077313,Schöne 2-Zimmer-Dachgeschosswohnung zu vermieten!! Nur Einzelbesichtigungen,"Danziger Str. 119,","10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",804,954,2,"66,89",Dachgeschoss,5 von 5,1908,Vollständig renoviert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/93214309,TOP möbliertes Apartment in BERLIN gesucht? YOUNIQ bietet die Flatratemiete!!!,"Müllerstraße 34,","13353 Berlin, Wedding (Wedding)","536,08",649,1,"20,5",Etagenwohnung,1 von 8,2017,Neuwertig,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/93285459,NEW - Dachgeschosswohnung Nähe Rosenthaler Platz - Erstbezug!,"Brunnenstraße 27,","10119 Berlin-Mitte, Mitte (Mitte)","1990,91","2286,59",3,"98,56",Dachgeschoss,5 von 5,1900,Erstbezug,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/94490326,Lichtdurchflutete PENTHOUSE-Wohnung über der Mall of Berlin - teilgew. nutzbar!!,"Voßstr. 26,","10117 Berlin, Mitte (Mitte)","5195,43","6324,53",5,"288,64",Penthouse,7 von 7,2015,Erstbezug,Fußbodenheizung,Ja,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/97276695,Studentenwohnungen STUDIO HOUSE BERLIN am Mauerpark - modern möbliertes 1-Zimmer-Apartment,"Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",572,674,1,"20,5",Etagenwohnung,3 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/97447569,"Helles, schönes Appartement mit Balkon - nur für Studenten und Azubis","Alex-Wedding Straße 3,","10178 Berlin, Mitte (Mitte)",514,604,1,"24,58",Etagenwohnung,8 von 11,2017,Neuwertig,,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/97712575,Fully furnished and equipped Apartment in Berlin Mitte,"Köpenicker Straße 55,","10179 Berlin, Mitte (Mitte)",1350,1350,2,40,Etagenwohnung,,,Neuwertig,,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/100292922,"TRAINEES, DOKTORANDEN, REFERENDAREN, STUDENTEN - STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",572,671,1,"20,5",Etagenwohnung,5 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/101418673,Modernisierte 2-Raum-Wohnung zu vermieten! Nur Einzelbesichtigungen.,"Naugarder Straße 40,","10409 Berlin, Prenzlauer Berg (Prenzlauer Berg)",722,878,2,"73,67",Etagenwohnung,3 von 5,1910,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/101772157,"modern, trendy wohnen! 1-Zimmer Studentenwohnung STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",603,699,1,"24,1",Etagenwohnung,5 von 6,2017,Neuwertig,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/102344341,"ganz oben wohnen, helle schöne Studentenwohnung STUDIO HOUSE BERLIN","Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",593,692,1,"20,5",Etagenwohnung,5 von 6,2017,Erstbezug,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/102453238,"Residieren Sie im ""Stadtpalais Varnhagen"" von David Chipperfield in Berlin-Mitte","Französische Straße 56-60,","10117 Berlin, Mitte (Mitte)","1463,84","1773,84",2,67,Etagenwohnung,4,2016,Erstbezug,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/102529088,Studenten & Young Professionals* möblierte 1-Zimmer Studentenwohnung im STUDIO HOUSE BERLIN,"Bärbel-Bohley-Ring 26,","13355 Berlin, Wedding (Wedding)",759,889,1,"27,8",Etagenwohnung,3 von 6,2017,,Zentralheizung,Nein,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/87990292,Geräumig große 1 Raumwohnung mit Balkon und Wannenbad in Fhain - Nachmieter gesucht!,"Straßmannstraße 44,","10249 Berlin, Friedrichshain (Friedrichshain)",495,612,1,46,Etagenwohnung,2 von 5,,Vollständig renoviert,Zentralheizung,,Außenstellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/88667120,Gesundbrunnen! Top modern ausgestattete 2-Zimmerwohnung - ca. 69 m² - 755 € zzgl. Heizkosten,"Grüntaler Strasse 8,","13357 Berlin, Wedding (Wedding)",755,755,2,"69,08",Etagenwohnung,2,1905,Modernisiert,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/89464393,Friedrichshain- Frankfurter Tor ! - charmantes Singleaparmtent - ca. 34 m² - 542 € warm,"Strassmannstraße 29,","10249 Berlin, Friedrichshain (Friedrichshain)",461,542,1,"34,14",Etagenwohnung,4,1900,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/89570947,Kreuzberg!! - 4 - Zimmerwohnung - Naturholzdielen - gefliestes Wannenbad - ca. 112 m² - 1.364€ warm,"Urbanstraße 26,","10967 Berlin, Kreuzberg (Kreuzberg)",1118,1364,4,"111,8",Erdgeschosswohnung,0,1910,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/81965153,Gesundbrunnen! - Tolles Singleapartement - Tageslichtbad - ca.45 m² - 574 € warm,"Bellermannstr. 10,","13357 Berlin, Wedding (Wedding)",447,574,1,45,Etagenwohnung,2,1875,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118567118,Erstbezug - 3-Zimmer-Wohnung in Berlin-Lichtenberg,"Bleckmannweg 5,","10367 Berlin, Lichtenberg (Lichtenberg)","1174,50","1392,50",3,87,Etagenwohnung,4,2019,Erstbezug,Zentralheizung,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118584172,Erstbezug - 2-Zimmer-Wohnung in Berlin-Lichtenberg,"Bleckmannweg 9,","10367 Berlin, Lichtenberg (Lichtenberg)","928,80","1101,30",2,"68,8",Etagenwohnung,0,2019,Erstbezug,Zentralheizung,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118584226,Wohnen im „Lindenhof“: Komfortable 2-Zimmer-Wohnung mit Balkon und Hoch-Ebene,"Im Lindenhof 1,","10365 Berlin, Lichtenberg (Lichtenberg)",945,1164,2,63,Etagenwohnung,1 von 4,1895,Erstbezug nach Sanierung,Zentralheizung,Nach Vereinbarung,1 Außenstellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118282772,Familiäre DG-Whg im Akazienkiez! *ERSTBEZUG / Dachterrasse*,"Eisenacher Straße 64,","10823 Berlin, Schöneberg (Schöneberg)",4199,4529,7,247,Dachgeschoss,,2019,Erstbezug,Gas-Heizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/105325378,"Altbauwohnung mit Holzboden, Wohnküche & 2 Balkonen",,"13409 Berlin, Reinickendorf (Reinickendorf)",1480,1767,3,"102,56",Etagenwohnung,,1910,,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/105615754,Klassische Komfort-Stuckaltbauwohnung in Bestlage Westend,"Lindenallee 28,","14050 Berlin, Charlottenburg (Charlottenburg)",2449,2920,5,"204,06",Etagenwohnung,3,1911,Gepflegt,Zentralheizung,,1 Parkhaus-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/62443284,Wunderschöne 4-Raum Dachgeschoß-Altbauwohnung im beliebten Friedrichshain,,"10245 Berlin, Friedrichshain (Friedrichshain)",1548,1748,4,115,Etagenwohnung,5 von 5,1900,,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/65013291,Wohnen in bester ruhiger Lage Nähe Gendarmenmarkt,"Ellisabeth Mara Strasse 3,","10117 Berlin, Mitte (Mitte)",1950,2250,4,142,Etagenwohnung,2 von 6,2014,Neuwertig,Zentralheizung,Nein,1 Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/72276242,"Herrschaftliche Dachgeschoss-Wohnung mit vielen Extras: Galerie, Kamin, Sauna und Fußbodenheizung","Jägerstraße 5,","10117 Berlin, Mitte (Mitte)","2488,64","3009,64",5,"226,24",Dachgeschoss,4 von 4,1873,Neuwertig,,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/73585314,Sonnenallee! - Attraktives und helles Singleapartment - moderne Ausstattung! - ca. 50 m² - 639€ warm,"Roseggerstr. 43,","12059 Berlin, Neukölln (Neukölln)",493,639,1,"50,95",Etagenwohnung,3,1900,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/77424118,Hermannplatz ! 2 Zimmerwohnung - Laminat - Duschbad - ca. 78 m² für 1.129€ warm,"Lenaustr. 5,","12047 Berlin, Neukölln (Neukölln)",855,1129,2,"78,34",Etagenwohnung,3,1910,Saniert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/80494667,Provisionsfrei - Ruhige Rückzugsmöglichkeit im Herzen der Szene,"Chodowieckistraße 30,","10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)",435,435,1,38,Etagenwohnung,0 von 5,1908,Neuwertig,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/80975713,Top Singleapartment - Müllerstraße - Naturholzdielen & EBK! ca. 43 m² - 595 € warm,"Triftstraße 5,","13353 Berlin, Wedding (Wedding)",476,595,1,"42,97",Etagenwohnung,2 von 4,1900,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118371336,"Mal was anderes! Maisonette, WOW, und dies im FLORAKIEZ !","Mühlenstrasse 15,","13187 Berlin, Pankow (Pankow)","1613,28","1935,94",3,"100,83",Maisonette,,,,Zentralheizung,Ja,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118842398,Ruhige 2- Zimmer Wohnung in Prenzlauer Berg für 990€ Warmmiete,"Erich-Weinert-Straße 135a,","10409 Berlin, Prenzlauer Berg (Prenzlauer Berg)",450,990,2,41,Etagenwohnung,2 von 5,1998,Saniert,Fernwärme,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/102827048,Super 4-Zimmer-Wohnung zu vermieten! Nur Einzelbesichtigungen!,"Lehderstr. 117,","13086 Berlin, Weißensee (Weißensee)",768,958,4,"82,07",Etagenwohnung,3 von 5,1907,Gepflegt,Fernwärme,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117137630,Top-Lage am Potsdamer Platz mit Doorman Service,"Gabriele-Tergit-Promenade 17,","10963 Berlin, Tiergarten (Tiergarten)",2100,"2884,12",3,"136,16",Etagenwohnung,3 von 7,2010,Gepflegt,Fußbodenheizung,,1 Stellplatz
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/115694512,Exklusives Wohnen im Grandiare - geminschatlicher Dachgarten und Gym inklusive,"Voltairestraße 11,","10179 Berlin, Mitte (Mitte)","3265,42","4135,29","3,5","143,54",Etagenwohnung,10 von 11,,Erstbezug,,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116873411,Fantastische 4-Zimmer-Wohnung mit 2 Bädern und Balkon,,"10557 Berlin, Tiergarten (Tiergarten)",1996,2440,4,"126,78",Etagenwohnung,5 von 9,,Erstbezug,Zentralheizung,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117107421,Beeindruckende 3-Zimmer-Wohnung mit 2 Bädern,"Seydelstr. 21,","10117 Berlin, Mitte (Mitte)","1999,69","2338,36",3,"132,87",Etagenwohnung,3 von 6,2009,Gepflegt,Fußbodenheizung,,1 Stellplatz
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119070709,Lichtdruchflutete 2-Zimmerwohnung in Mitte!,"Köpenicker Straße 47a,","10179 Berlin, Mitte (Mitte)",849,939,2,"40,78",Etagenwohnung,4 von 5,,Erstbezug,Zentralheizung,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119068582,Über den Dächer Berlins - Sonnendurchflutete Dachgeschosswohnung!,"Köpenicker Straße 47a,","10179 Berlin, Mitte (Mitte)",999,1099,2,"50,8",Dachgeschoss,5 von 5,,Erstbezug,Zentralheizung,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119070329,Gemütliche Dachgeschossapartment an der Spree!,"Köpenicker Straße 47a,","10179 Berlin, Mitte (Mitte)",749,829,2,"36,45",Dachgeschoss,5 von 5,,Erstbezug,Zentralheizung,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119066803,2 geräumige Zimmer im Erdgeschoß mitten im Friedrichshain,"Kreutziger Straße 13,","10247 Berlin, Friedrichshain (Friedrichshain)","803,36","964,04",2,"50,21",Erdgeschosswohnung,,,Saniert,Zentralheizung,,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119064531,"Temporary accommodation! Renovated and furnished flat in Mitte, Berlin (min. 2 months)","Mollstr 00,","10178 Berlin, Mitte (Mitte)",1500,1800,4,68,Etagenwohnung,4 von 10,,Erstbezug nach Sanierung,Zentralheizung,Nein,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119049698,HOMESK - Erstbezug! Helle 3-Zimmer Neubauwohnung mit Balkon,"Delbrückstraße 41,","12051 Berlin, Neukölln (Neukölln)",1392,1753,3,92,Etagenwohnung,1 von 5,2018,Erstbezug,Fußbodenheizung,Nach Vereinbarung,20 Tiefgaragen-Stellplätze
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119050154,HOMESK - Erstbezug! Helle 2-Zimmer Wohnung mit Loggia im Neubau-Quartier,"Delbrückstraße 41,","12051 Berlin, Neukölln (Neukölln)","964,98","1223,98",2,66,Hochparterre,0 von 6,2018,Erstbezug,Fernwärme,Nach Vereinbarung,20 Tiefgaragen-Stellplätze
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/119061689,"Exklusive, neuwertige 3-Zimmer-Wohnung mit Einbauküche in Mitte, Berlin","Swinemünder Str. 4,","10435 Berlin, Mitte (Mitte)",1250,1250,3,75,Etagenwohnung,2 von 5,1904,Neuwertig,Etagenheizung,Nach Vereinbarung,
02/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118928673,Teilmöblierte 1-Zimmer-Altbauwohnung in Neukölln,"Sonnenallee 156,","12059 Berlin, Neukölln (Neukölln)",455,565,1,46,Etagenwohnung,1 von 5,1904,Modernisiert,Zentralheizung,Nach Vereinbarung,
